Price,Close,High,Low,Open,Volume
Ticker,PSQ,PSQ,PSQ,PSQ,PSQ
Date,,,,,
2015-09-04,248.21263122558594,249.3199784193436,246.50904415335174,248.51076416216208,146800
2015-09-08,240.84457397460938,244.209168164519,240.63162563334095,243.1444264581768,234620
2015-09-09,243.65548706054688,244.25175282713022,237.99106625668978,237.99106625668978,125080
2015-09-10,241.18527221679688,244.08136429214696,239.43910631693453,244.08136429214696,84460
2015-09-11,239.86500549316406,242.76109759891906,239.82240023011704,242.2074371366624,95080
2015-09-14,240.5038299560547,241.31301794883922,238.71505892751279,238.88542797581854,43340
2015-09-15,237.60772705078125,240.67416182038457,236.7985131009512,239.86497386522043,101600
2015-09-16,236.33004760742188,238.28916168453063,236.0319147709922,237.5225529584736,46760
2015-09-17,236.0745086669922,237.0966710281976,232.6247561885941,236.500405318383,109820
2015-09-18,239.5242919921875,239.86500412126836,236.71335843926488,239.77981959033085,108320
2015-09-21,238.71507263183594,240.84455588457308,236.79853770437248,238.0762276560148,119660
2015-09-22,242.20742797851562,244.3794904770363,241.56858300898972,242.33519177348714,83420
2015-09-23,242.20742797851562,243.2721695943921,241.01492256766764,241.52597774755367,73380
2015-09-24,242.88888549804688,246.46642821549244,242.07969735589813,244.54989304429057,133720
2015-09-25,244.9757537841797,246.38120750445904,240.0779423990435,240.12052166539485,106160
2015-09-28,252.00306701660156,252.68449129662483,246.0830928545531,246.1256981187233,122120
2015-09-29,253.1956024169922,255.06955840045396,248.76626608954058,251.40683097726466,117100
2015-09-30,247.5312042236328,250.64024539923366,247.14788673849105,249.66068804180813,100720
2015-10-01,246.38125610351562,250.25690591401624,246.38125610351562,247.02010119280737,105220
2015-10-02,241.99449157714844,250.46981966025947,241.99449157714844,249.83097465926105,154940
2015-10-05,238.54470825195312,240.71679680914394,237.94846852629476,240.12053108881648,403400
2015-10-06,239.69461059570312,241.48338158414862,238.33173622380812,239.14095019312074,75880
2015-10-07,238.3317413330078,241.1852539240014,237.7355016538552,238.20397754423706,67820
2015-10-08,237.35220336914062,241.35564237016618,236.9263067092302,239.1409745396982,153380
2015-10-09,236.24493408203125,237.73557271749337,235.81903732904206,237.0115430384768,122960
2015-10-12,235.6912384033203,236.37266270875642,235.1801571769077,235.8190022112557,17920
2015-10-13,237.18190002441406,237.3096638448508,234.58391436705702,236.8837671136126,32920
2015-10-14,237.5225372314453,238.41690968684847,235.9892938861845,237.18182515294248,73720
2015-10-15,233.64694213867188,236.88377297294943,233.56178358605666,236.79858842566006,103160
2015-10-16,232.5821533203125,234.15797614561006,232.45438952251408,232.96547070837667,57240
2015-10-19,231.13412475585938,233.3487926076328,231.04894022412398,233.00805448069116,47840
2015-10-20,232.41183471679688,233.09325903988952,231.17672388718586,231.73038439903257,39220
2015-10-21,233.7321014404297,233.85986525022685,230.96377291791535,231.17672126580106,46000
2015-10-22,229.08982849121094,232.32663277545757,228.8768801568613,231.81555157408448,98040
